trip_date,payment_type,company,total_trips,total_revenue,total_tips,total_fare
2026-01-04,Cash,Star North Taxi Management Llc,6,156.50,0.00,98.50
2026-01-04,Cash,Sun Taxi,209,5768.00,0.00,4896.50
2026-01-04,Cash,Tac - American United Dispatch,10,345.00,0.00,345.00
2026-01-04,Cash,Tac - Blue Diamond Dispatch,2,31.50,0.00,31.50
2026-01-04,Cash,Tac - Checker Cab Dispatch,18,207.51,0.00,207.51
2026-01-04,Cash,Tac - Yellow Cab Association,123,3338.51,0.00,3332.01
2026-01-04,Cash,Tac - Yellow Non Color,4,59.00,0.00,59.00
2026-01-04,Cash,Taxicab Insurance Agency  LLC,31,1031.50,0.00,975.50
2026-01-04,Cash,Taxicab Insurance Agency Llc,222,6317.21,0.00,5603.84
2026-01-04,Cash,Top Cab,5,257.25,0.00,180.25
2026-01-04,Cash,Transit Administrative Center Inc,412,10014.52,0.00,9072.52
2026-01-04,Cash,U Taxicab,2,32.25,0.00,26.25
2026-01-04,Cash,Wolley Taxi,10,261.00,0.00,214.50
2026-01-04,Credit Card,2733 - 74600 Benny Jona,3,168.90,29.15,124.75
2026-01-04,Credit Card,312 Medallion Management Corp,7,289.40,51.90,214.50
2026-01-04,Credit Card,4053 - 40193 Adwar H. Nikola,1,42.10,7.10,31.00
2026-01-04,Credit Card,5 Star Taxi,287,15383.09,2214.69,10926.43
2026-01-04,Credit Card,5167 - 71969 5167 Taxi Inc,1,29.80,6.05,18.25
2026-01-04,Credit Card,Blue Ribbon Taxi Association,98,4721.91,685.16,3279.50
2026-01-04,Credit Card,Chicago City Taxi Association,44,1930.63,282.38,1381.75
2026-01-04,Credit Card,Chicago Independents,305,17660.54,2493.42,12318.15
2026-01-04,Credit Card,Chicago Taxicab,12,371.39,50.89,260.50
2026-01-04,Credit Card,Choice Taxi Association Inc,72,3223.62,471.12,2162.00
2026-01-04,Credit Card,City Service,398,20436.92,3042.49,14535.50
2026-01-04,Credit Card,Flash Cab,431,19355.73,2750.25,14030.75
2026-01-04,Credit Card,Globe Taxi,153,7427.66,1044.18,5240.50
2026-01-04,Credit Card,Koam Taxi Association,5,140.40,24.15,101.75
2026-01-04,Credit Card,Medallion Leasin,79,3520.10,546.10,2330.00
2026-01-04,Credit Card,Setare Inc,2,124.08,22.83,50.25
2026-01-04,Credit Card,Star North Taxi Management Llc,11,619.24,99.24,446.50
2026-01-04,Credit Card,Sun Taxi,495,24876.97,3793.75,17411.39
2026-01-04,Credit Card,Tac - Yellow Cab Association,2,105.63,24.38,69.25
2026-01-04,Credit Card,Taxicab Insurance Agency  LLC,34,1714.25,304.05,1194.70
2026-01-04,Credit Card,Taxicab Insurance Agency Llc,565,28432.88,4148.68,20301.50
2026-01-04,Credit Card,Top Cab,8,451.16,55.66,308.00
2026-01-04,Credit Card,Transit Administrative Center Inc,733,30555.16,4120.74,22619.12
2026-01-04,Credit Card,U Taxicab,3,167.80,26.80,124.00
2026-01-04,Credit Card,Wolley Taxi,34,1593.31,217.91,1134.00
2026-01-04,Dispute,Transit Administrative Center Inc,6,150.25,0.00,132.00
2026-01-04,Mobile,5 Star Taxi,157,3678.00,428.71,2958.09
2026-01-04,Mobile,Blue Ribbon Taxi Association,151,2238.83,183.06,1938.77
2026-01-04,Mobile,Chicago Independents,269,5086.76,470.20,4269.06
2026-01-04,Mobile,Chicago Taxicab,27,316.50,25.64,271.36
2026-01-04,Mobile,Choice Taxi Association Inc,24,643.43,82.71,516.72
2026-01-04,Mobile,City Service,370,6482.62,570.63,5492.49
2026-01-04,Mobile,Flash Cab,461,8043.86,783.66,6720.20
2026-01-04,Mobile,Globe Taxi,96,1724.77,180.25,1415.22
2026-01-04,Mobile,Koam Taxi Association,6,134.77,16.80,110.97
2026-01-04,Mobile,Medallion Leasin,46,1050.76,108.09,872.77
2026-01-04,Mobile,Setare Inc,2,110.39,13.14,87.25
2026-01-04,Mobile,Star North Taxi Management Llc,2,92.42,4.00,82.42
2026-01-04,Mobile,Sun Taxi,408,7370.06,716.43,6188.09
2026-01-04,Mobile,Tac - American United Dispatch,2,40.73,3.30,36.43
2026-01-04,Mobile,Tac - Blue Diamond Dispatch,2,52.34,8.26,43.08
2026-01-04,Mobile,Tac - Checker Cab Dispatch,21,315.74,47.03,258.21
2026-01-04,Mobile,Tac - Yellow Cab Association,72,1336.29,246.55,1053.74
2026-01-04,Mobile,Taxicab Insurance Agency Llc,402,9126.14,1022.83,7510.31
2026-01-04,Mobile,Wolley Taxi,33,465.80,24.88,408.42
2026-01-04,No Charge,Chicago City Taxi Association,1,42.00,0.00,37.00
2026-01-04,No Charge,Transit Administrative Center Inc,38,1058.75,0.00,876.75
2026-01-04,Prcard,5 Star Taxi,95,2433.53,10.03,2421.50
2026-01-04,Prcard,Blue Ribbon Taxi Association,61,1794.05,12.80,1781.25
2026-01-04,Prcard,Chicago Independents,23,442.75,0.00,440.75
2026-01-04,Prcard,Choice Taxi Association Inc,1,11.25,0.00,11.25
2026-01-04,Prcard,City Service,58,1784.13,7.38,1774.25
2026-01-04,Prcard,Flash Cab,588,14144.96,61.61,14051.75
2026-01-04,Prcard,Globe Taxi,12,342.75,0.00,342.75
2026-01-04,Prcard,Koam Taxi Association,4,85.50,0.00,85.50
2026-01-04,Prcard,Medallion Leasin,3,44.75,0.00,42.75
2026-01-04,Prcard,Sun Taxi,35,636.11,0.11,635.00
2026-01-04,Prcard,Tac - Yellow Cab Association,1,28.25,0.00,28.25
2026-01-04,Prcard,Taxicab Insurance Agency Llc,79,1563.75,0.00,1562.75
2026-01-04,Unknown,Chicago City Taxi Association,1,30.50,0.00,30.50
2026-01-04,Unknown,Choice Taxi Association Inc,8,240.25,0.00,236.25
2026-01-04,Unknown,Transit Administrative Center Inc,262,6755.00,0.00,6682.00
2026-01-05,Cash,312 Medallion Management Corp,3,62.75,0.00,57.75
2026-01-05,Cash,5 Star Taxi,130,2948.33,0.00,2611.00
2026-01-05,Cash,5167 - 71969 5167 Taxi Inc,1,36.75,0.00,31.25
2026-01-05,Cash,Blue Ribbon Taxi Association,121,2000.00,0.00,1884.50
2026-01-05,Cash,Chicago City Taxi Association,51,610.00,0.00,554.00
2026-01-05,Cash,Chicago Independents,226,5776.16,0.00,4785.01
2026-01-05,Cash,Chicago Taxicab,9,98.75,0.00,94.75
2026-01-05,Cash,Choice Taxi Association Inc,51,763.75,0.00,721.75
2026-01-05,Cash,City Service,260,4331.84,0.00,3908.25
2026-01-05,Cash,Flash Cab,1175,33335.87,0.00,32639.86
2026-01-05,Cash,Globe Taxi,78,1467.50,0.00,1261.25
2026-01-05,Cash,Koam Taxi Association,8,66.00,0.00,66.00
2026-01-05,Cash,Medallion Leasin,63,985.75,0.00,924.25
2026-01-05,Cash,Setare Inc,5,49.00,0.00,43.50
2026-01-05,Cash,Star North Taxi Management Llc,1,53.00,0.00,45.50
2026-01-05,Cash,Sun Taxi,252,5190.59,0.00,4421.50
2026-01-05,Cash,Tac - American United Dispatch,18,3141.90,0.00,3141.90
2026-01-05,Cash,Tac - Blue Diamond Dispatch,1,15.75,0.00,15.75
2026-01-05,Cash,Tac - Checker Cab Dispatch,36,296.26,0.00,296.26
2026-01-05,Cash,Tac - Yellow Cab Association,212,8343.33,0.00,8337.83
2026-01-05,Cash,Tac - Yellow Non Color,12,177.50,0.00,177.50
2026-01-05,Cash,Taxicab Insurance Agency  LLC,75,1360.76,0.00,1301.76
2026-01-05,Cash,Taxicab Insurance Agency Llc,360,7482.92,0.00,6611.00
2026-01-05,Cash,Top Cab,28,409.16,0.00,357.25
2026-01-05,Cash,Transit Administrative Center Inc,678,12139.51,0.00,10828.51
2026-01-05,Cash,U Taxicab,6,42.75,0.00,32.75
2026-01-05,Cash,Wolley Taxi,17,226.75,0.00,215.75
2026-01-05,Credit Card,2733 - 74600 Benny Jona,2,106.95,16.45,80.50
2026-01-05,Credit Card,312 Medallion Management Corp,12,451.95,82.45,328.50
2026-01-05,Credit Card,5 Star Taxi,256,12605.44,1924.85,9057.25
2026-01-05,Credit Card,Blue Ribbon Taxi Association,126,4021.55,603.72,2912.13
2026-01-05,Credit Card,Chicago City Taxi Association,62,2467.80,365.55,1671.75
2026-01-05,Credit Card,Chicago Independents,316,14124.16,2312.21,9777.73
2026-01-05,Credit Card,Chicago Taxicab,14,545.18,87.18,401.00
2026-01-05,Credit Card,Choice Taxi Association Inc,88,3356.66,518.11,2159.55
2026-01-05,Credit Card,City Service,414,17793.77,2718.12,12052.75
2026-01-05,Credit Card,Flash Cab,445,15749.01,2424.46,11386.75
2026-01-05,Credit Card,Globe Taxi,173,7291.93,1014.50,5233.25
2026-01-05,Credit Card,Koam Taxi Association,4,101.37,20.62,73.75
2026-01-05,Credit Card,Medallion Leasin,75,2633.18,416.83,1792.75
2026-01-05,Credit Card,Patriot Taxi Dba Peace Taxi Associat,2,69.00,9.00,51.00
2026-01-05,Credit Card,Setare Inc,5,229.75,39.25,157.50
2026-01-05,Credit Card,Star North Taxi Management Llc,4,181.59,25.59,136.50
2026-01-05,Credit Card,Sun Taxi,487,19990.89,3177.99,14060.00
2026-01-05,Credit Card,Tac - Yellow Cab Association,4,56.75,12.25,40.50
2026-01-05,Credit Card,Taxicab Insurance Agency  LLC,76,1968.05,349.07,1431.95
2026-01-05,Credit Card,Taxicab Insurance Agency Llc,620,27194.66,4135.61,18770.50
2026-01-05,Credit Card,Top Cab,20,672.60,101.10,486.50
2026-01-05,Credit Card,Transit Administrative Center Inc,909,30697.42,4719.67,22630.00
2026-01-05,Credit Card,U Taxicab,8,177.75,32.50,123.75
2026-01-05,Credit Card,Wolley Taxi,37,1554.95,257.70,1088.25
2026-01-05,Dispute,Chicago City Taxi Association,1,24.00,0.00,20.00
2026-01-05,Dispute,Transit Administrative Center Inc,3,19.25,0.00,14.25
2026-01-05,Mobile,5 Star Taxi,138,3020.96,366.04,2431.42
2026-01-05,Mobile,Blue Ribbon Taxi Association,157,2467.69,254.33,2076.86
2026-01-05,Mobile,Chicago Independents,285,5379.54,671.99,4356.05
2026-01-05,Mobile,Chicago Taxicab,4,75.23,3.79,63.44
2026-01-05,Mobile,Choice Taxi Association Inc,47,734.17,62.21,643.46
2026-01-05,Mobile,City Service,403,6922.36,807.10,5735.76
2026-01-05,Mobile,Flash Cab,457,7411.81,797.50,6226.31
2026-01-05,Mobile,Globe Taxi,93,1726.32,202.63,1414.19
2026-01-05,Mobile,Koam Taxi Association,17,264.07,26.09,225.48
2026-01-05,Mobile,Medallion Leasin,57,1166.35,152.28,948.57
2026-01-05,Mobile,Star North Taxi Management Llc,1,57.23,8.73,43.50
2026-01-05,Mobile,Sun Taxi,357,6819.46,829.13,5514.33
2026-01-05,Mobile,Tac - American United Dispatch,9,119.30,17.95,96.85
2026-01-05,Mobile,Tac - Blue Diamond Dispatch,4,86.49,17.87,66.62
2026-01-05,Mobile,Tac - Checker Cab Dispatch,27,407.00,71.70,321.80
2026-01-05,Mobile,Tac - Yellow Cab Association,143,2413.24,422.64,1919.10
2026-01-05,Mobile,Tac - Yellow Non Color,3,66.38,10.04,54.84
2026-01-05,Mobile,Taxicab Insurance Agency Llc,517,9551.02,1106.04,7817.73
2026-01-05,Mobile,Top Cab,8,122.31,22.06,91.25
2026-01-05,Mobile,Wolley Taxi,22,440.32,52.77,361.55
2026-01-05,No Charge,Transit Administrative Center Inc,35,531.00,0.00,473.50
2026-01-05,Prcard,5 Star Taxi,121,3446.68,0.68,3436.50
2026-01-05,Prcard,Blue Ribbon Taxi Association,68,1985.60,22.10,1962.50
2026-01-05,Prcard,Chicago Independents,46,791.45,9.20,779.25
2026-01-05,Prcard,Choice Taxi Association Inc,2,30.50,0.00,30.50
2026-01-05,Prcard,City Service,105,2883.94,35.19,2847.75
2026-01-05,Prcard,Flash Cab,931,21665.90,63.15,21566.75
2026-01-05,Prcard,Globe Taxi,22,542.75,0.00,540.75
2026-01-05,Prcard,Koam Taxi Association,3,58.75,0.00,58.75
2026-01-05,Prcard,Medallion Leasin,5,94.00,0.00,94.00
2026-01-05,Prcard,Setare Inc,2,26.00,3.00,23.00
2026-01-05,Prcard,Sun Taxi,54,1154.06,7.31,1145.75
2026-01-05,Prcard,Tac - Yellow Cab Association,1,29.75,0.00,29.75
2026-01-05,Prcard,Taxicab Insurance Agency Llc,116,2224.50,5.00,2211.50
2026-01-05,Prcard,Top Cab,1,29.25,0.00,29.25
2026-01-05,Prcard,Wolley Taxi,1,7.25,0.00,7.25
2026-01-05,Unknown,3556 - 36214 RC Andrews Cab,2,103.75,0.00,103.75
2026-01-05,Unknown,5167 - 71969 5167 Taxi Inc,3,48.00,0.00,48.00
2026-01-05,Unknown,Chicago City Taxi Association,4,121.00,0.00,121.00
2026-01-05,Unknown,Chicago Independents,1,22.00,0.00,22.00
2026-01-05,Unknown,Choice Taxi Association Inc,15,408.00,0.00,400.00
2026-01-05,Unknown,Taxicab Insurance Agency  LLC,5,87.50,0.00,83.50
2026-01-05,Unknown,Transit Administrative Center Inc,397,9252.50,0.00,9214.50
2026-01-05,Unknown,U Taxicab,2,30.00,0.00,30.00
2026-01-06,Cash,312 Medallion Management Corp,6,101.75,0.00,92.75
2026-01-06,Cash,5 Star Taxi,121,2020.75,0.00,1845.50
2026-01-06,Cash,5167 - 71969 5167 Taxi Inc,2,110.50,0.00,79.50
2026-01-06,Cash,Blue Ribbon Taxi Association,113,1572.00,0.00,1468.00
2026-01-06,Cash,Chicago City Taxi Association,64,885.25,0.00,698.25
2026-01-06,Cash,Chicago Independents,209,4040.75,0.00,3529.25
2026-01-06,Cash,Chicago Taxicab,10,148.25,0.00,120.25
2026-01-06,Cash,Choice Taxi Association Inc,98,1418.31,0.00,1139.66
2026-01-06,Cash,City Service,278,3683.15,0.00,3224.75
2026-01-06,Cash,Flash Cab,1273,36581.82,0.00,36086.42
2026-01-06,Cash,Globe Taxi,96,1512.50,0.00,1418.50
2026-01-06,Cash,Koam Taxi Association,4,21.75,0.00,21.75
2026-01-06,Cash,Medallion Leasin,61,655.76,0.00,594.76
2026-01-06,Cash,Setare Inc,5,114.00,0.00,86.00
2026-01-06,Cash,Star North Taxi Management Llc,1,5.75,0.00,5.75
2026-01-06,Cash,Sun Taxi,244,3782.25,0.00,3118.00
2026-01-06,Cash,Tac - American United Dispatch,19,319.25,0.00,319.25
2026-01-06,Cash,Tac - Blue Diamond Dispatch,1,47.00,0.00,44.50
2026-01-06,Cash,Tac - Checker Cab Dispatch,18,151.00,0.00,151.00
2026-01-06,Cash,Tac - Yellow Cab Association,243,4882.36,0.00,4879.86
2026-01-06,Cash,Tac - Yellow Non Color,7,94.75,0.00,94.75
2026-01-06,Cash,Taxicab Insurance Agency  LLC,76,1337.76,0.00,1287.26
2026-01-06,Cash,Taxicab Insurance Agency Llc,383,6964.44,0.00,6089.45
2026-01-06,Cash,Top Cab,18,451.00,0.00,361.75
2026-01-06,Cash,Transit Administrative Center Inc,670,10162.00,0.00,9183.75
2026-01-06,Cash,U Taxicab,9,91.00,0.00,87.00
2026-01-06,Cash,Wolley Taxi,21,355.00,0.00,338.50
2026-01-06,Credit Card,2733 - 74600 Benny Jona,4,124.75,22.00,91.75
2026-01-06,Credit Card,312 Medallion Management Corp,7,215.50,27.50,176.00
2026-01-06,Credit Card,4053 - 40193 Adwar H. Nikola,1,95.40,15.90,46.50
2026-01-06,Credit Card,5 Star Taxi,240,10446.62,1542.13,7615.70
2026-01-06,Credit Card,5167 - 71969 5167 Taxi Inc,1,9.00,3.00,6.00
2026-01-06,Credit Card,Blue Ribbon Taxi Association,135,3922.78,645.94,2748.25
2026-01-06,Credit Card,Chicago City Taxi Association,55,1376.64,232.64,971.50
2026-01-06,Credit Card,Chicago Independents,298,11581.14,1815.12,8233.52
2026-01-06,Credit Card,Chicago Taxicab,12,314.88,46.88,235.00
2026-01-06,Credit Card,Choice Taxi Association Inc,87,2813.30,462.36,1991.94
2026-01-06,Credit Card,City Service,398,13656.93,2257.32,9513.75
2026-01-06,Credit Card,Flash Cab,442,12894.69,2040.72,9511.10
2026-01-06,Credit Card,Globe Taxi,151,5545.90,837.65,4049.50
2026-01-06,Credit Card,Koam Taxi Association,11,209.20,42.45,153.25
2026-01-06,Credit Card,Medallion Leasin,102,3382.95,494.20,2431.25
2026-01-06,Credit Card,Patriot Taxi Dba Peace Taxi Associat,1,56.70,9.45,42.75
2026-01-06,Credit Card,Setare Inc,5,161.86,30.36,87.50
2026-01-06,Credit Card,Star North Taxi Management Llc,2,183.49,7.24,114.75
2026-01-06,Credit Card,Sun Taxi,456,17644.67,2760.26,12533.50
2026-01-06,Credit Card,Taxicab Insurance Agency  LLC,73,1853.00,300.00,1295.25
2026-01-06,Credit Card,Taxicab Insurance Agency Llc,598,22581.98,3558.55,15827.80
2026-01-06,Credit Card,Top Cab,21,484.34,85.84,361.50
2026-01-06,Credit Card,Transit Administrative Center Inc,1012,28930.16,4283.24,21487.67
2026-01-06,Credit Card,U Taxicab,8,185.50,34.00,142.00
2026-01-06,Credit Card,Wolley Taxi,43,1215.10,209.38,850.25
2026-01-06,Dispute,Chicago City Taxi Association,1,3.25,0.00,3.25
2026-01-06,Dispute,Taxicab Insurance Agency  LLC,1,6.00,0.00,5.00
2026-01-06,Dispute,Transit Administrative Center Inc,2,37.00,0.00,37.00
2026-01-06,Mobile,5 Star Taxi,189,3299.39,344.86,2763.53
2026-01-06,Mobile,Blue Ribbon Taxi Association,189,2676.42,226.68,2335.29
2026-01-06,Mobile,Chicago Independents,372,5712.34,546.33,4875.01
2026-01-06,Mobile,Chicago Taxicab,5,177.77,23.86,138.41
2026-01-06,Mobile,Choice Taxi Association Inc,59,1109.09,108.52,964.07
2026-01-06,Mobile,City Service,565,9062.10,807.32,7841.78
2026-01-06,Mobile,Flash Cab,603,8958.00,824.96,7724.04
2026-01-06,Mobile,Globe Taxi,152,2343.31,254.24,1972.07
2026-01-06,Mobile,Koam Taxi Association,17,231.15,19.29,203.36
2026-01-06,Mobile,Medallion Leasin,78,1134.20,117.27,967.93
2026-01-06,Mobile,Setare Inc,2,66.33,10.33,51.00
2026-01-06,Mobile,Star North Taxi Management Llc,3,120.02,17.45,93.07
2026-01-06,Mobile,Sun Taxi,510,8444.31,908.96,7047.45
2026-01-06,Mobile,Tac - American United Dispatch,11,170.84,22.99,142.35
2026-01-06,Mobile,Tac - Blue Diamond Dispatch,2,25.02,4.91,19.11
2026-01-06,Mobile,Tac - Checker Cab Dispatch,37,500.31,102.61,379.20
2026-01-06,Mobile,Tac - Yellow Cab Association,220,3469.20,636.59,2721.61
2026-01-06,Mobile,Tac - Yellow Non Color,5,79.24,13.62,63.12
2026-01-06,Mobile,Taxicab Insurance Agency Llc,707,11750.75,1314.98,9761.27
2026-01-06,Mobile,Top Cab,6,154.55,27.05,114.50
2026-01-06,Mobile,Wolley Taxi,23,389.46,42.70,325.26
2026-01-06,No Charge,Chicago City Taxi Association,2,13.25,0.00,9.25
2026-01-06,No Charge,Choice Taxi Association Inc,1,7.25,0.00,3.25
2026-01-06,No Charge,Transit Administrative Center Inc,47,668.31,0.00,612.81
2026-01-06,Prcard,5 Star Taxi,130,3250.24,10.49,3236.75
2026-01-06,Prcard,Blue Ribbon Taxi Association,61,1763.90,6.15,1753.75
2026-01-06,Prcard,Chicago Independents,52,959.50,0.00,958.50
2026-01-06,Prcard,Choice Taxi Association Inc,5,94.25,0.00,94.25
2026-01-06,Prcard,City Service,96,2371.53,4.03,2365.50
2026-01-06,Prcard,Flash Cab,915,21437.02,76.02,21311.00
2026-01-06,Prcard,Globe Taxi,18,505.63,7.38,497.25
2026-01-06,Prcard,Koam Taxi Association,2,28.50,0.00,28.50
2026-01-06,Prcard,Medallion Leasin,6,102.25,0.00,100.25
2026-01-06,Prcard,Sun Taxi,79,1457.69,9.44,1444.25
2026-01-06,Prcard,Tac - Yellow Cab Association,3,86.00,0.00,86.00
2026-01-06,Prcard,Taxicab Insurance Agency Llc,134,2413.75,0.00,2403.75
2026-01-06,Prcard,Wolley Taxi,7,185.50,0.00,185.50
2026-01-06,Unknown,3556 - 36214 RC Andrews Cab,5,103.00,0.00,103.00
2026-01-06,Unknown,5167 - 71969 5167 Taxi Inc,2,30.25,0.00,30.25
2026-01-06,Unknown,Chicago City Taxi Association,6,125.00,0.00,120.00
2026-01-06,Unknown,Choice Taxi Association Inc,9,242.25,0.00,235.25
2026-01-06,Unknown,Taxicab Insurance Agency  LLC,2,25.75,0.00,25.75
2026-01-06,Unknown,Transit Administrative Center Inc,394,9357.00,7.75,9325.25
2026-01-07,Cash,312 Medallion Management Corp,5,58.75,0.00,58.75
2026-01-07,Cash,5 Star Taxi,162,3337.69,0.00,2892.92
2026-01-07,Cash,5167 - 71969 5167 Taxi Inc,3,110.25,0.00,89.25
2026-01-07,Cash,Blue Ribbon Taxi Association,131,1499.50,0.00,1409.50
2026-01-07,Cash,Chicago City Taxi Association,52,535.50,0.00,518.50
2026-01-07,Cash,Chicago Independents,194,3801.50,0.00,3457.75
2026-01-07,Cash,Chicago Taxicab,4,65.00,0.00,64.00
2026-01-07,Cash,Choice Taxi Association Inc,53,635.50,0.00,613.50
2026-01-07,Cash,City Service,266,4142.25,0.00,3710.00
2026-01-07,Cash,Flash Cab,1241,34426.36,0.00,33948.35
2026-01-07,Cash,Globe Taxi,106,1332.25,0.00,1197.25
2026-01-07,Cash,Koam Taxi Association,6,57.25,0.00,51.25
2026-01-07,Cash,Medallion Leasin,54,762.01,0.00,704.51
2026-01-07,Cash,Patriot Taxi Dba Peace Taxi Associat,1,6.25,0.00,6.25
2026-01-07,Cash,Setare Inc,3,68.00,0.00,64.00
2026-01-07,Cash,Star North Taxi Management Llc,3,39.25,0.00,29.25
2026-01-07,Cash,Sun Taxi,296,4753.85,0.00,4149.85
2026-01-07,Cash,Tac - American United Dispatch,23,4695.50,0.00,4695.50
2026-01-07,Cash,Tac - Blue Diamond Dispatch,1,30.00,0.00,30.00
2026-01-07,Cash,Tac - Checker Cab Dispatch,23,270.75,0.00,270.75
2026-01-07,Cash,Tac - Yellow Cab Association,210,2342.10,0.00,2336.60
2026-01-07,Cash,Tac - Yellow Non Color,4,33.00,0.00,33.00
2026-01-07,Cash,Taxicab Insurance Agency  LLC,66,1101.21,0.00,1014.26
2026-01-07,Cash,Taxicab Insurance Agency Llc,393,7266.22,0.00,6374.20
2026-01-07,Cash,Top Cab,29,492.40,0.00,453.50
2026-01-07,Cash,Transit Administrative Center Inc,716,10193.00,0.00,9415.50
2026-01-07,Cash,U Taxicab,5,45.00,0.00,45.00
2026-01-07,Cash,Wolley Taxi,30,406.50,0.00,387.50
2026-01-07,Credit Card,2733 - 74600 Benny Jona,2,236.75,5.00,145.75
2026-01-07,Credit Card,312 Medallion Management Corp,17,303.25,43.00,244.25
2026-01-07,Credit Card,5 Star Taxi,254,11743.26,1628.46,8944.75
2026-01-07,Credit Card,5167 - 71969 5167 Taxi Inc,2,53.30,18.30,25.00
2026-01-07,Credit Card,Blue Ribbon Taxi Association,134,3458.09,574.99,2445.00
2026-01-07,Credit Card,Chicago City Taxi Association,70,1992.66,374.16,1462.50
2026-01-07,Credit Card,Chicago Independents,363,14951.50,2350.77,10377.88
2026-01-07,Credit Card,Chicago Taxicab,15,520.73,89.23,349.50
2026-01-07,Credit Card,Choice Taxi Association Inc,93,2716.07,441.07,1989.64
2026-01-07,Credit Card,City Service,379,13503.76,2124.86,9364.00
2026-01-07,Credit Card,Flash Cab,503,14575.86,2332.99,10717.72
2026-01-07,Credit Card,Globe Taxi,163,5752.00,936.50,4117.25
2026-01-07,Credit Card,Koam Taxi Association,7,113.65,24.65,81.50
2026-01-07,Credit Card,Medallion Leasin,108,3545.46,523.71,2471.75
2026-01-07,Credit Card,Patriot Taxi Dba Peace Taxi Associat,2,94.95,14.45,71.50
2026-01-07,Credit Card,Setare Inc,4,110.20,19.95,78.25
2026-01-07,Credit Card,Star North Taxi Management Llc,4,219.61,34.61,165.50
2026-01-07,Credit Card,Sun Taxi,497,18578.14,3030.31,12987.87
2026-01-07,Credit Card,Tac - Yellow Cab Association,1,7.00,2.00,4.50
2026-01-07,Credit Card,Taxicab Insurance Agency  LLC,82,1894.46,333.96,1356.75
2026-01-07,Credit Card,Taxicab Insurance Agency Llc,629,24261.99,3734.27,17379.79
2026-01-07,Credit Card,Top Cab,20,508.25,87.00,372.25
2026-01-07,Credit Card,Transit Administrative Center Inc,1052,29217.71,4516.92,21927.74
2026-01-07,Credit Card,U Taxicab,4,42.38,10.13,31.25
2026-01-07,Credit Card,Wolley Taxi,52,1799.45,271.95,1250.50
2026-01-07,Dispute,Chicago City Taxi Association,1,3.25,0.00,3.25
2026-01-07,Dispute,Taxicab Insurance Agency  LLC,1,4.00,0.00,4.00
2026-01-07,Dispute,Transit Administrative Center Inc,3,79.00,0.00,69.50
2026-01-07,Mobile,5 Star Taxi,231,3895.68,377.34,3307.22
2026-01-07,Mobile,Blue Ribbon Taxi Association,227,3259.40,267.48,2845.92
2026-01-07,Mobile,Chicago Independents,361,5823.85,570.14,4966.21
2026-01-07,Mobile,Chicago Taxicab,4,115.42,19.62,85.80
2026-01-07,Mobile,Choice Taxi Association Inc,38,641.43,64.11,558.32
2026-01-07,Mobile,City Service,571,9310.28,959.31,7905.97
2026-01-07,Mobile,Flash Cab,697,10964.29,1102.30,9415.49
2026-01-07,Mobile,Globe Taxi,170,2368.52,255.77,2002.25
2026-01-07,Mobile,Koam Taxi Association,17,218.40,18.68,191.22
2026-01-07,Mobile,Medallion Leasin,90,1597.08,183.91,1308.42
2026-01-07,Mobile,Setare Inc,1,65.40,10.90,44.50
2026-01-07,Mobile,Star North Taxi Management Llc,1,38.40,6.40,27.50
2026-01-07,Mobile,Sun Taxi,531,9231.83,1085.25,7657.58
2026-01-07,Mobile,Tac - American United Dispatch,9,132.56,25.89,102.17
